,abv,ibu,diff_g,boil_time,efficiency,ferm_total_weight,ferm_type_base_malt,ferm_type_crystal_malt,ferm_type_roasted_malt,ferm_type_other,ferm_type_extract,ferm_type_sugar,ferm_type_raw,ferm_type_acidulated_malt,ferm_type_fruit,ferm_type_gluten_free_malt,hops_type_pellet,hops_type_leaf_whole,hops_type_plug,other_type_spice,other_type_water_agt,other_type_other,other_type_fining,other_type_flavor,other_type_herb,yeast_attenuation,method_all_grain,method_biab,method_extract,method_partial_mash,yeast_form_dry,yeast_form_liquid,yeast_flocculation_high,yeast_flocculation_low,yeast_flocculation_medium
56489,5.7,49.63,0.04300000000000015,60,85.0,9.25,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0,0,0,0,0,0,76.5,0,1,0,0,0,1,0,1,0
56528,4.42,37.51,0.03400000000000003,60,76.0,3.858085,3.3069299999999995,0.5511550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518808,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
56604,5.71,23.29,0.04300000000000015,60,59.0,16.53465,15.432339999999998,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,73.0,1,0,0,0,0,1,0,0,1
56608,6.97,8.1,0.052999999999999936,60,35.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,67.5,0,0,1,0,0,1,0,0,1
56647,6.27,15.44,0.04800000000000004,60,65.0,22.707586,13.227719999999998,3.3069299999999995,0.0,0.0,0.0,3.968316,2.20462,0.0,0.0,0.0,0.1984158,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,0,1
56716,5.18,32.53,0.038999999999999924,60,75.0,34.612534000000004,32.848838,1.763696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725807800000001,0.0,0.0,0,0,0,0,0,0,77.0,1,0,0,0,1,0,1,0,0
56758,6.46,24.32,0.049000000000000155,60,70.0,12.5,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,1,0
56782,3.81,21.91,0.028999999999999915,60,35.0,11.0,8.5,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.125,0.03125,0.0,0,0,0,0,1,1,82.0,1,0,0,0,1,0,1,0,0
56896,7.41,25.16,0.05599999999999983,60,35.0,24.5,0.0,0.0,0.0,0.0,18.5,6.0,0.0,0.0,0.0,0.0,0.28125,0.1875,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
56931,5.08,32.44,0.038999999999999924,60,70.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,1,80.0,1,0,0,0,1,0,0,1,0
57024,10.29,115.28,0.07800000000000007,90,75.0,19.25,15.0,1.5,1.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0,0,1,0,0,0,79.5,1,0,0,0,0,1,0,0,1
57042,4.72,26.3,0.03600000000000003,60,35.0,14.770954,0.0,0.0,0.0,0.0,10.361714,4.4092400000000005,0.0,0.0,0.0,0.0,0.29321445999999995,0.0,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1,0,1,0,0
57091,4.65,20.73,0.03499999999999992,60,35.0,9.1932654,0.0,0.0,0.0,0.0,8.311417399999998,0.881848,0.0,0.0,0.0,0.0,0.11684486,0.0,0.0,0,0,1,1,0,0,75.0,0,0,1,0,1,0,1,0,0
57147,6.59,69.21,0.050000000000000044,60,75.0,12.12541,10.361714,0.5511550000000001,0.771617,0.0,0.0,0.440924,0.0,0.0,0.0,0.0,0.67902296,0.0,0.0,0,0,0,1,0,0,76.5,0,1,0,0,0,1,0,0,1
57226,6.5,70.49,0.04899999999999993,75,72.0,13.31,12.5,0.75,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
57236,6.89,91.37,0.052000000000000046,90,73.0,13.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
57345,4.94,74.44,0.037000000000000144,60,35.0,6.613859999999999,0.0,0.0,0.0,0.0,6.613859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2535313,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
57352,5.27,46.68,0.039000000000000146,60,75.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,1,0,81.0,1,0,0,0,1,0,0,0,1
57413,5.88,87.78,0.04400000000000004,60,75.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.15625,0.0625,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
57537,5.52,69.25,0.04100000000000015,90,70.0,11.5,10.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.6875,0.0,0.0,0,1,1,0,0,0,69.0,1,0,0,0,0,1,1,0,0
57674,6.69,53.96,0.050999999999999934,60,35.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,1,0,1,0,78.0,0,0,1,0,1,0,1,0,0
57683,4.73,34.56,0.03600000000000003,75,62.0,7.738216199999999,4.4092400000000005,0.3968316,1.3227719999999998,0.0,0.0,0.58642892,1.0141252,0.0,0.0,0.0,0.034722765,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
57696,6.81,37.15,0.052000000000000046,60,70.0,15.432339999999998,13.227719999999998,2.20462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535313,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
57751,4.21,33.96,0.03200000000000003,60,65.0,10.1853444,8.818480000000003,0.0,0.2645544,0.0,0.0,1.10231,0.0,0.0,0.0,0.0,0.2645544,0.0,0.0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
57765,6.73,17.94,0.050999999999999934,60,70.0,12.38,11.0,0.5,0.0,0.0,0.0,0.375,0.5,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,76.5,0,1,0,0,0,1,0,0,1
57802,6.69,59.16,0.051000000000000156,60,70.0,13.3,12.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,1,0,0,74.0,1,0,0,0,0,1,1,0,0
58154,6.42,49.6,0.048000000000000265,75,61.0,13.227719999999998,13.22772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16534649999999998,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
58163,5.83,67.46,0.04400000000000004,60,70.0,10.824684199999998,9.92079,0.9038942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22266662,0.0,0.0,0,0,1,0,0,0,81.0,1,0,0,0,1,0,0,0,1
58261,5.51,18.45,0.04200000000000004,20,70.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,1,0,1,0,0
58295,4.28,47.88,0.03200000000000003,60,70.0,8.5,5.0,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.06172936,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
58379,5.14,80.94,0.039000000000000146,60,72.0,11.2876544,9.920789999999998,0.0,1.10231,0.0,0.0,0.0,0.2645544,0.0,0.0,0.0,0.0,0.220462,0.0,0,0,0,1,0,0,77.0,1,0,0,0,1,0,1,0,0
58511,5.56,31.84,0.04200000000000004,60,72.0,11.464024,11.0231,0.440924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866006,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
58516,9.03,78.66,0.06899999999999995,60,70.0,25.5,12.0,8.0,0.0,2.0,1.5,1.0,0.0,1.0,0.0,0.0,0.63125,0.3125,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
58550,4.99,63.53,0.038000000000000034,60,35.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
58648,5.59,33.14,0.04299999999999993,90,70.0,10.141251999999998,9.590097,0.5511550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12786796,0.0,0.0,0,0,0,0,0,0,83.0,1,0,0,0,1,0,1,0,0
58673,6.7,80.1,0.050999999999999934,60,78.0,11.81,10.0,0.5,0.8125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0625,0.328125,0.0,0,0,0,0,0,0,78.0,1,0,0,0,1,0,0,0,1
58708,6.38,52.95,0.049000000000000155,60,79.0,22.0462,22.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440924,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
58717,7.89,122.02,0.06000000000000005,90,80.0,14.25,13.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
58723,6.2,18.09,0.04699999999999993,80,80.0,26.896363999999995,26.455440000000003,0.440924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17636960000000002,0.0,0.0,0,0,0,0,0,1,75.0,1,0,0,0,1,0,0,0,1
58837,5.28,33.27,0.04000000000000026,60,75.0,12.77,10.0,0.75,0.77,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,1,0,75.0,1,0,0,0,1,0,1,0,0
58856,11.47,47.03,0.08700000000000019,60,35.0,7.4516155999999985,0.0,0.0,0.0,0.0,6.9996684999999985,0.440924,0.0,0.0,0.0,0.0,0.044092400000000004,0.0,0.0,0,0,0,0,1,0,75.0,0,0,1,0,0,1,0,0,1
58916,5.06,20.96,0.039000000000000146,30,35.0,7.054784,0.0,0.0,0.0,0.0,6.613859999999999,0.440924,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,76.0,0,0,1,0,1,0,0,0,1
58971,8.9,86.05,0.06800000000000006,90,75.0,39.59,30.81,7.33,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.979375,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
59071,4.52,10.42,0.03500000000000014,60,75.0,10.5,10.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11464024,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,1,0
59137,5.95,51.43,0.04400000000000004,60,75.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,1,0,0,0,1,0,75.0,1,0,0,0,1,0,0,0,1
59161,5.74,0.0,0.04400000000000004,0,35.0,9.700328,0.0,0.0,0.0,0.0,7.495707999999999,2.20462,0.0,0.0,0.0,0.0,0.0,0.110231,7.4957080000000005,0,0,0,0,0,0,70.0,0,0,1,0,1,0,1,0,0
59314,5.28,18.97,0.040000000000000036,67,60.0,13.25,6.0,0.0,0.0,0.75,0.0,0.0,6.5,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,0,0,1,1,76.0,1,0,0,0,0,1,0,1,0
59422,6.42,34.63,0.04699999999999993,60,75.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,1,0,0,0,1,0,75.0,1,0,0,0,1,0,0,0,1
59529,5.0,3.92,0.038000000000000034,60,35.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,1,0,0,0,1,1,76.0,0,0,1,0,0,1,0,1,0
59613,3.3,28.22,0.02499999999999991,60,80.0,3.41,2.625,0.3125,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,66.5,0,1,0,0,0,1,1,0,0
59626,4.98,28.88,0.038000000000000256,60,75.0,9.5,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,0,0,0,0,76.0,1,0,0,0,0,1,0,1,0
59972,3.27,44.75,0.02499999999999991,60,35.0,12.45,11.2,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
60056,5.25,12.17,0.040000000000000036,60,68.0,13.25,8.75,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.0,0.0,0.2,0.0,0.0,0,1,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
60095,12.03,29.91,0.09200000000000008,70,66.0,44.0924,11.0231,4.4092400000000005,2.20462,0.0,0.0,26.455440000000007,0.0,0.0,0.0,0.0,0.330693,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
60122,6.92,119.38,0.052999999999999936,60,60.0,15.3,6.0,3.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.03125,0.0,0,0,0,0,0,0,69.0,0,0,0,1,0,1,1,0,0
60150,8.08,57.15,0.05700000000000016,30,70.0,17.49,12.85,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0,0,1,0,0,0,75.0,1,0,0,0,0,1,0,0,1
60194,5.95,20.52,10.872619999999998,60,70.0,16.203957,11.0231,0.0,2.976237,0.0,0.0,1.10231,1.10231,0.0,0.0,0.0,0.0551155,0.0,0.0,1,0,0,0,0,0,75.0,1,0,0,0,1,0,1,0,0
60205,10.0,43.44,0.07600000000000007,90,67.0,17.78,13.83,1.0,0.95,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13448182,0.0,0.0,0,0,0,0,0,0,76.0,1,0,0,0,0,1,0,0,1
60245,7.12,60.99,0.05499999999999994,60,70.0,15.0,12.0,1.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,1,0,1,0,0
60280,5.06,15.29,0.038000000000000034,60,60.0,14.660723,13.558412999999998,0.0,0.0,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.09479866,0.0,0.0,1,0,0,0,0,0,76.0,0,1,0,0,0,1,0,1,0
60348,5.4,15.68,0.040999999999999925,60,65.0,8.25,4.5,0.75,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,0,0,0,0,81.0,0,0,0,1,1,0,0,0,1
60512,6.83,52.43,0.052000000000000046,60,70.0,15.432339999999998,11.0231,2.20462,0.0,0.0,0.0,2.20462,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,69.0,1,0,0,0,0,1,1,0,0
60554,4.73,40.11,0.03600000000000003,60,70.0,18.0,1.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,67.5,0,0,0,1,0,1,1,0,0
60675,5.42,22.07,0.04100000000000015,90,75.0,13.007258,12.12541,0.0,0.881848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17636960000000002,0.0,0.0,0,0,0,0,0,0,70.0,1,0,0,0,0,1,0,0,1
60882,4.47,28.09,0.03400000000000025,60,70.0,9.55,6.25,2.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046875,0.0,0.0,0,0,0,1,0,0,70.0,0,1,0,0,0,1,1,0,0
60928,6.13,50.51,0.04699999999999993,60,75.0,14.5,13.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0,0,0,0,0,0,77.0,1,0,0,0,1,0,1,0,0
61014,7.73,62.97,0.05900000000000016,90,75.0,18.5,13.0,1.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10625,0.0,0.0,0,0,0,0,1,0,66.5,0,1,0,0,0,1,1,0,0
61029,6.02,61.86,0.04499999999999993,60,75.0,11.0,9.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0,0,0,0,0,0,80.0,1,0,0,0,1,0,0,1,0
61039,5.81,22.79,0.04400000000000004,60,75.0,24.63,20.0,4.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0,0,1,1,0,0,72.0,0,1,0,0,0,1,0,0,1
61134,4.83,35.54,0.037000000000000144,60,69.0,63.93397999999999,44.0924,11.0231,0.0,0.0,0.0,0.0,8.818480000000003,0.0,0.0,0.0,1.0361713999999995,0.0,0.0,0,0,0,0,0,0,72.5,1,0,0,0,0,1,0,0,1
61401,7.98,21.62,0.061000000000000165,60,75.0,15.6087096,13.22772,2.20462,0.0,0.0,0.0,0.0,0.0,0.17636960000000002,0.0,0.0,0.0551155,0.0,0.0,0,0,0,1,0,0,76.5,0,1,0,0,0,1,0,1,0
61498,9.24,76.47,0.07000000000000006,60,75.0,12.345871999999998,9.920789999999998,0.0,2.425082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18077884,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
61520,7.91,105.34,0.06000000000000005,60,75.0,17.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0,0,0,0,0,0,70.0,1,0,0,0,1,0,1,0,0
61534,6.69,54.8,0.049000000000000155,60,72.0,27.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
61578,4.59,70.05,0.03499999999999992,60,70.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
61614,6.11,42.93,0.04500000000000015,60,70.0,9.65,2.5,0.5,0.5,0.0,4.15,0.5,1.5,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,75.0,0,0,0,1,1,0,1,0,0
61645,4.77,24.16,0.03600000000000003,60,75.0,5.5,3.0,0.125,0.875,0.0,0.0,0.25,1.25,0.0,0.0,0.0,0.01763696,0.0,0.0,0,0,1,0,1,0,73.0,0,1,0,0,0,1,0,0,1
61865,5.2,31.48,0.040000000000000036,60,70.0,11.0,10.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,1,0
61939,5.91,68.95,0.04499999999999993,60,75.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
61954,7.14,64.77,0.05400000000000005,70,75.0,16.600788599999998,15.432339999999998,0.881848,0.0,0.0,0.0,0.0,0.27557750000000003,0.0,0.0,0.0,0.0,0.18739270000000002,0.0,0,0,0,0,0,0,72.5,1,0,0,0,0,1,0,0,1
61971,5.78,39.43,0.04400000000000004,70,70.0,27.5,25.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.859375,0.0,0.0,0,1,0,0,0,0,80.0,1,0,0,0,0,1,0,1,0
62030,6.43,61.9,0.04899999999999993,60,35.0,8.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.515625,0.0,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1,0,1,0,0
62054,5.35,36.2,0.04100000000000015,60,75.0,11.574255,8.818480000000003,2.755775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976237,0.0,0.0,0,0,0,0,0,0,78.0,1,0,0,0,1,0,1,0,0
62057,5.7,22.62,0.04400000000000004,60,70.0,12.5,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0,0,0,0,0,0,79.5,1,0,0,0,0,1,0,0,1
62167,5.45,14.85,0.04200000000000004,60,35.0,6.062704999999999,4.4092400000000005,0.5511550000000001,0.0,0.0,1.10231,0.0,0.0,0.0,0.0,0.0,0.16314188,0.0,0.0,0,0,0,0,0,0,80.0,0,1,0,0,1,0,0,1,0
62205,6.63,166.04,0.051000000000000156,60,78.0,26.75,22.0,1.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.765,0.0,0.0,0,0,0,0,0,0,74.5,1,0,0,0,0,1,1,0,0
62343,5.2,53.24,0.040000000000000036,60,80.0,8.53,0.453125,0.140625,1.6875,0.0,1.0,4.25,1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,72.0,0,0,0,1,1,0,0,0,1
62519,6.19,25.64,0.04700000000000015,60,78.0,11.0231,9.700328,1.3227719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07495708000000001,0.0,0.0,0,0,0,1,1,0,81.5,1,0,0,0,0,1,0,0,1
62630,5.71,33.48,0.04400000000000004,60,75.0,11.75,10.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
62718,5.14,72.58,0.038999999999999924,60,70.0,8.5,3.0,0.0,0.0,0.0,4.0,0.0,1.5,0.0,0.0,0.0,0.4375,0.03125,0.0,0,0,0,0,0,0,76.0,0,0,0,1,0,1,0,0,1
62791,6.5,62.97,0.04899999999999993,60,65.0,23.0,20.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,1,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
62878,5.34,37.62,0.04100000000000015,75,78.0,12.500195399999999,12.500195399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17636960000000002,0.0,0.0,0,0,0,0,0,0,83.0,1,0,0,0,1,0,1,0,0
62933,5.04,35.91,0.038000000000000034,60,75.0,11.0,6.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,3.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,77.5,1,0,0,0,0,1,0,0,1
62953,4.62,18.89,0.03600000000000003,60,75.0,9.75,9.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,71.0,1,0,0,0,0,1,1,0,0
62969,6.71,62.09,0.04899999999999993,60,75.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,74.0,0,1,0,0,0,1,1,0,0
63109,2.39,43.3,0.018999999999999906,90,35.0,11.5,9.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,66.5,1,0,0,0,0,1,1,0,0
63115,4.98,22.45,0.038000000000000034,90,80.0,24.25082,20.94389,3.3069299999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818480000000001,0.1322772,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
63375,10.38,44.29,0.07200000000000006,60,35.0,12.35,0.0,0.5,0.0,0.0,5.85,6.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1,0,0,1,0,0,74.0,0,0,0,1,0,1,0,1,0
63481,6.81,84.15,0.052000000000000046,60,65.0,7.473661799999999,6.944552999999999,0.5306520339999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809896000000005,0.0,0.0,0,1,0,0,0,0,75.0,0,1,0,0,1,0,1,0,0
63501,4.08,25.64,0.030999999999999917,60,75.0,8.267325,7.1650149999999995,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16534649999999998,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
63548,5.57,18.89,0.04200000000000004,90,65.0,12.5,11.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,1,0,76.0,1,0,0,0,0,1,0,1,0
63592,5.49,39.39,0.04100000000000015,60,70.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,1,0,1,0,0,0,83.0,1,0,0,0,1,0,1,0,0
63663,5.65,30.76,0.04299999999999993,90,70.0,11.0231,11.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18077884,0.0,0.0,0,0,0,0,0,0,79.5,1,0,0,0,1,0,0,0,1
63677,5.18,15.48,0.038999999999999924,60,75.0,17.38,15.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,1,1,1,0,0,81.0,1,0,0,0,1,0,0,0,1
63845,5.21,24.67,0.040000000000000036,60,65.0,11.6,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,1,0,0,0,0,0,74.0,0,1,0,0,0,1,0,0,1
63850,8.22,101.15,0.06300000000000017,90,75.0,14.8,8.0,4.6,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.46875,0.0,0.0,0,0,1,0,0,0,67.5,1,0,0,0,0,1,1,0,0
64069,4.38,7.82,0.03300000000000014,25,72.0,3.968316,3.3069299999999995,0.0,0.0,0.0,0.0,0.0,0.6613859999999999,0.0,0.0,0.0,0.022046200000000002,0.0,0.0,1,1,0,0,1,0,81.0,0,1,0,0,1,0,1,0,0
64076,7.01,47.33,0.052999999999999936,60,70.0,45.09,39.27,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63625,0.0,0.0,0,0,0,0,0,0,74.0,1,0,0,0,0,1,1,0,0
64134,3.82,16.21,0.028999999999999915,60,70.0,5.732012,5.732012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936632,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
64169,4.22,12.2,0.03200000000000003,60,65.0,7.75,5.0,0.0,0.0,0.25,2.0,0.0,0.0,0.5,0.0,0.0,0.046875,0.0,0.0,1,0,0,1,0,0,75.0,0,0,0,1,0,1,0,1,0
64221,5.49,21.53,0.04200000000000004,60,70.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,1,0,1,0,0,73.0,0,1,0,0,0,1,0,0,1
64244,7.17,43.92,0.05500000000000016,60,35.0,10.251483,8.818480000000003,0.220462,0.0551155,0.0,1.10231,0.0,0.0551155,0.0,0.0,0.0,0.16755112000000005,0.0,0.0,0,0,0,0,0,0,70.0,0,1,0,0,1,0,1,0,0
64342,6.05,39.55,0.04600000000000004,90,70.0,37.47854,35.27392000000001,0.0,2.20462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172936,0.0,0.0,1,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
